-0.710721 -5.9052 1.21193
-0.634185 -6.02522 1.26762
-0.82058 -5.85391 1.43903
-0.924543 -5.78085 1.30194
-0.808028 -5.63078 1.21596
-1.08106 -5.93789 1.47213
-1.10999 -5.76043 1.1263
-1.04149 -5.72897 1.01688
-0.773213 -5.77584 1.17946
-0.512545 -8.10051 1.23719
-0.587948 -8.07763 1.20184
-0.553317 -7.94983 1.15666
0.273881 2.00444 -3.24298
1.49723 2.97815 -3.75695
1.6764 2.3197 -3.93543
1.84667 2.20307 -4.42899
1.82975 2.60999 -4.30834
1.36284 2.92687 -5.37241
-0.427654 -8.08906 0.914892
-0.438467 -8.12106 0.975196
-0.427429 -8.1187 1.0136
-0.363501 -8.02255 1.11808
-0.38248 -8.02433 1.05729
-0.518517 -8.19489 1.22124
-0.701363 -8.29034 1.30147
-0.704536 -8.14741 1.33416
-0.631181 -8.15553 1.2234
-0.625586 -8.11913 1.2414
-2.01449 7.29437 1.05075
-1.46851 7.76451 0.507525
-0.619643 -8.25536 0.64212
-0.623302 -8.22368 0.6742
-0.525698 -8.22873 0.719191
-0.525838 -8.22705 0.737007
-0.502947 -8.23901 0.693812
0.682292 -7.65364 2.37915
1.75294 -8.08455 2.10462
-4.57073 -9.96522 4.18365
-0.833506 -8.1209 0.349279
-0.831696 -8.12728 0.339623
-0.556375 -8.00881 0.390731
-0.713814 -8.12035 0.310876
-1.02819 -9.60341 1.29014
-0.683185 -9.61308 1.56545
-0.783523 -9.61275 1.57997
-0.915521 -9.62651 1.44313
-1.6773 1.66398 2.13851
-1.7762 1.63432 2.04199
-1.85838 2.06495 2.54427
-1.55177 2.41049 1.73933
-0.856036 2.21623 2.16357
-1.2503 1.97558 2.32336
-1.8305 3.5138 1.9665
-1.68909 3.14408 1.79034
-2.13433 3.9804 0.586564
-12.738 -7.08601 0.395349
2.39256 -9.26404 -1.99019
2.94936 -9.1512 -2.30089
2.54265 -9.02553 -1.43006
3.68082 -9.73078 -2.17726
-0.390801 -8.60413 1.83217
-0.370563 -8.37281 0.857459
-0.40954 -8.35144 0.793448
-0.475636 -8.42147 0.889411
-0.47148 -8.41818 0.873722
-0.50385 -8.39599 0.788287
-0.437169 -8.38193 0.77383
-0.416437 -8.46267 0.747402
-8.87973 -5.82581 11.1384
-0.61013 -5.63478 0.374642
-0.529747 -5.50072 0.602406
-0.893511 -5.5793 0.851587
-0.569422 -5.89416 0.0673019
-1.03422 -5.96309 0.259898
-0.965378 -6.02189 0.148748
-0.457272 -7.86714 0.665882
-0.388854 -7.91021 0.590065
-0.450361 -7.83617 0.665583
-0.387175 -7.82817 0.657665
-0.436464 -7.87334 0.605858
-0.430408 -7.82071 0.534144
-0.43055 -7.8764 0.580508
-0.399937 -7.87238 0.528161
-4.10443 -11.4438 5.58793
-4.33307 -10.6857 4.94056
-0.0966212 -12.5171 -0.287715
-0.0693669 -12.367 -0.178397
-0.55791 -11.6631 -0.491495
-0.430803 -8.06147 0.639972
-0.505251 -8.003 0.740825
-0.514508 -7.84877 0.736435
-0.565164 -7.85904 0.697583
-0.558327 -7.89192 0.712741
-0.52792 -7.95586 0.613729
-0.386136 -9.49873 1.54264
-8.61824 -6.12844 13.0119
-4.0695 -14.3072 5.71007
1.20259 -6.65176 1.61928
1.59619 -6.77683 2.43681
1.37745 -6.61256 1.90992
-0.528165 -8.31965 0.839082
-0.422198 -8.3237 0.772735
-0.447645 -8.26495 0.860292
-0.426385 -8.27217 0.808922
-0.492379 -8.20621 0.811531
-3.79013 -10.4242 4.41019
-4.15246 -10.8276 3.05895
-3.54749 -11.1908 3.83148
1.46505 -11.6235 -3.15358
2.3593 -11.4917 -2.58979
1.18064 -11.7162 -2.27989
-1.50322 -8.35429 1.27235
-1.53287 -8.52737 1.23624
-1.38396 -8.35684 1.16316
-1.53338 -8.6721 1.08552
-0.328122 -8.49876 1.03413
-0.301563 -8.36872 0.98439
-0.452031 -8.38786 0.937808
-0.364365 -8.46858 0.87941
-0.364062 -8.48921 0.942159
-1.31147 0.289764 2.44204
-1.30524 -0.685418 3.06606
-0.05642 -0.158353 3.05523
-0.347097 -0.693896 1.96285
0.495073 0.233926 1.87551
0.409303 0.0485721 1.77243
0.74035 0.849394 3.5593
-0.281686 -12.1662 1.31379
-0.577217 -8.44936 0.865482
-0.591469 -8.40216 0.880589
-0.60233 -8.38994 0.979524
-0.533377 -8.37261 0.945936
-0.577804 -8.37054 0.952212
-0.577287 -8.38624 0.916882
-0.575791 -8.34259 0.932459
-0.613184 -8.28587 0.946465
0.221386 -8.70004 0.377191
0.401462 -8.70026 0.328243
0.564869 -8.4893 0.232643
-2.52463 1.2772 2.1712
-1.54711 1.6652 1.19593
-0.819316 0.911159 0.922458
-0.711814 1.81461 1.55547
-0.398594 1.37618 1.94642
0.199963 0.973216 1.98541
-1.99811 1.21535 3.46598
-1.65623 0.883783 2.93944
-1.33198 1.53621 2.43528
-0.430534 -7.8993 0.505616
-0.451836 -7.95346 0.523395
-0.51704 -7.79189 0.397956
-0.632224 -8.08909 0.479016
-0.502105 -8.13426 0.43646
-5.059 -1.10157 2.06868
-2.85568 -0.596817 1.72655
-3.04254 -0.674966 1.51484
-2.88196 -0.632723 1.68861
-3.64493 0.885808 2.10781
-0.0152999 -11.8698 -0.139322
0.268989 -11.5868 -0.0360678
0.261039 -11.2395 -0.372094
-2.35103 -3.48971 6.74044
-2.38022 -3.2145 6.15588
-0.448803 -7.73211 0.96829
-0.463382 -7.72164 0.949191
-0.431102 -7.78788 0.902644
-0.399623 -7.81375 0.890807
-0.458115 -7.78753 0.930636
-0.378454 -7.64565 0.882792
-0.364962 -7.76621 0.79927
-0.0449867 -9.95499 0.531269
-0.213934 -10.0146 0.313681
-0.139423 -9.85325 -0.136766
-0.107056 -9.82214 -0.141997
-0.0503904 -9.74852 -0.19299
-0.243316 -11.8161 2.3847
-0.676082 -8.29971 0.96778
-0.570561 -8.2536 0.833324
-0.552938 -8.25294 0.899341
-0.481914 -8.21593 0.908442
-0.518693 -8.26587 0.85891
-0.500537 -8.27846 0.840562
-0.56495 -8.33351 0.797262
-0.755251 -10.0701 3.21609
4.76433 -18.5433 -3.70107
7.05927 -16.654 -3.19465
1.57586 -8.87962 -2.60386
1.92852 -8.71651 -2.92536
1.57005 -8.48822 -2.71115
1.45806 -8.56535 -2.82127
1.5487 -7.99192 -2.62212
1.59766 -8.0496 -2.97159
-0.470616 -8.07581 0.533092
-0.569101 -8.00328 0.566482
