3.099810e-03 3.839320e-17 1.743593e-30 1.718115e+00 4.639730e+00 1.614310e-23 3.015820e+00 7.089570e-01 2.463470e+00 9.431941e-09 1.935184e+01 1.345238e+07 5.428226e-02 2.316093e-02 1.676935e+01 1.332033e+02 1.064818e+03 2.129611e+03 2.474425e+01 14.970847
3.394942e-03 1.467910e-16 2.327223e-29 1.714933e+00 4.642900e+00 4.777130e-23 2.800490e+00 1.154060e+00 5.978720e+00 2.715244e-09 1.463817e+00 2.914968e+05 1.459433e-02 5.975067e-03 6.078262e-01 1.768302e+00 5.326177e+00 1.065755e+01 1.720934e+00 53.482469
3.841865e-03 1.250440e-16 1.492296e-29 5.577563e-01 1.435000e+00 5.915820e-23 5.481300e-02 5.332640e+00 4.586370e+00 4.697548e-09 2.670516e+00 7.175202e+05 3.803431e-03 5.560201e-03 1.621027e+01 2.956727e+02 2.208625e+03 4.417262e+03 2.308513e-01 80.462704
2.578872e-03 4.372550e-17 2.718386e-30 7.257223e-01 1.104960e+00 5.205020e-23 1.499500e+00 1.305380e+00 1.582320e+00 3.046409e-08 5.174624e+01 2.806479e+07 4.798216e-02 5.102864e-02 1.039799e-01 5.202226e-02 6.645916e-02 1.464411e+00 3.340191e+01 9.808152
1.374103e-03 7.607740e-18 1.544413e-31 6.287823e-01 9.450100e-01 6.178960e-23 2.748390e+00 5.415780e+00 4.733970e+00 2.137497e-08 1.873949e+02 2.973973e+08 7.573704e-02 1.549230e-01 3.124473e+00 7.847507e+00 1.999781e+01 3.996182e+01 1.270817e+02 9.021036
2.602505e-03 2.928790e-17 1.208527e-30 5.757113e-01 8.731780e-01 3.226780e-23 2.133580e-01 4.182140e+00 9.060300e-01 1.381335e-08 3.637490e+01 3.057275e+07 2.116122e-02 3.831090e-02 5.220495e+00 2.437117e+01 1.150589e+02 2.301145e+02 8.975233e+00 15.963050
3.575868e-03 1.385050e-16 1.967075e-29 6.369663e-01 9.593630e-01 5.795810e-23 6.779660e-01 1.936220e+00 3.428030e+00 4.963721e-09 2.784742e+00 6.779921e+05 5.429689e-03 7.955380e-03 1.268372e-01 1.785529e-01 2.855534e-01 5.934169e-01 5.268780e-01 55.299961
5.484838e-03 4.157340e-16 1.155417e-28 5.411263e-01 1.135020e+00 4.121930e-23 5.632720e-01 3.666540e+00 1.802640e-01 3.081040e-09 5.324880e-01 6.395474e+04 2.353595e-03 5.545895e-03 1.686473e-01 2.909708e-01 5.447399e-01 1.104304e+00 1.380836e-01 64.570623
3.222791e-03 6.976200e-17 5.537033e-30 1.683264e+00 4.659570e+00 2.621590e-23 1.412700e+00 1.041320e+00 6.012830e+00 1.004920e-08 1.193805e+01 4.843607e+06 7.860824e-02 2.745961e-02 1.008180e-01 6.111126e-02 6.239479e-02 3.954773e-01 4.424198e+01 11.071220
2.000797e-03 1.718480e-17 5.411995e-31 1.690134e+00 4.658450e+00 2.685900e-23 5.833010e-01 5.285720e-01 5.250920e+00 1.548774e-08 7.524512e+01 7.798999e+07 1.666475e-01 6.992309e-02 1.477497e+00 2.450022e+00 4.468723e+00 8.908934e+00 2.240294e+02 7.190684
3.997638e-03 2.788120e-16 7.130023e-29 1.694831e+00 4.659790e+00 5.462150e-23 2.494840e+00 3.376470e+00 2.421340e+00 2.166897e-09 6.164350e-01 7.613767e+04 1.135382e-02 3.996515e-03 1.172649e-01 1.713819e-01 2.862837e-01 5.802821e-01 8.995095e-01 69.204873
2.082969e-03 3.625610e-17 2.313933e-30 1.709131e+00 4.667110e+00 5.073470e-23 1.964560e+00 3.579110e+00 1.696780e+00 1.863200e-08 4.000876e+01 1.964042e+07 1.354290e-01 5.659990e-02 2.132175e-01 1.444977e-01 1.565795e-01 7.642749e-01 1.500430e+02 8.255994
4.020636e-03 1.121550e-16 1.147133e-29 1.701655e+00 4.664760e+00 2.183750e-23 2.336500e+00 2.399790e+00 1.011700e+00 5.873388e-09 4.145818e+00 1.279983e+06 2.991214e-02 1.086602e-02 1.861716e-01 2.191841e-01 3.050692e-01 6.390064e-01 6.454401e+00 25.180036
3.061907e-03 3.035160e-17 1.103170e-30 1.718441e+00 4.649200e+00 1.306000e-23 2.413360e+00 3.059040e+00 5.785760e+00 1.626836e-08 4.234632e+01 3.670777e+07 8.998871e-02 3.855804e-02 6.788869e-01 8.717850e-01 1.304266e+00 2.700197e+00 6.837102e+01 9.009467
2.622256e-03 4.427890e-17 2.741511e-30 1.725966e+00 4.627990e+00 2.990200e-23 1.864490e+00 5.928520e+00 6.422590e-01 1.652848e-08 2.976451e+01 1.523122e+07 1.006254e-01 5.351331e-02 1.808729e-01 1.174685e-01 1.207444e-01 6.575787e-01 1.057420e+02 7.660944
3.498185e-03 6.373400e-17 4.257660e-30 1.732515e+00 4.626130e+00 1.842470e-23 2.332240e+00 5.721920e+00 3.483450e+00 8.928736e-09 1.117383e+01 5.302815e+06 4.343398e-02 1.864786e-02 2.722980e-01 3.207153e-01 4.471423e-01 9.534638e-01 1.594162e+01 16.782127
3.097988e-03 1.026850e-16 1.247975e-29 1.719257e+00 4.635150e+00 4.281680e-23 2.023880e+00 2.223790e+00 2.100100e-02 7.059446e-09 5.454637e+00 1.418332e+06 4.020980e-02 1.623162e-02 9.327280e-02 7.197459e-02 7.999826e-02 2.931145e-01 1.278694e+01 21.182415
2.661282e-03 3.770720e-17 1.958976e-30 1.722078e+00 4.635490e+00 2.490390e-23 2.166720e+00 4.623450e+00 4.193970e+00 1.538826e-08 3.215321e+01 1.949699e+07 9.154156e-02 4.352806e-02 3.162713e-01 2.876653e-01 3.448166e-01 9.006760e-01 7.859597e+01 9.176458
2.474624e-03 1.236260e-16 2.264550e-29 1.708766e+00 1.840250e+00 1.094930e-22 4.331220e-01 5.497210e+00 4.777680e+00 4.147318e-09 2.232959e+00 3.711476e+05 2.311867e-02 9.406158e-03 4.094402e-01 9.348472e-01 2.200523e+00 4.389491e+00 4.304900e+00 50.274464
2.665044e-03 4.404350e-17 2.668890e-30 1.634934e+00 1.757720e+00 3.013200e-23 1.861150e+00 1.494870e+00 2.272480e+00 2.746217e-08 4.185779e+01 2.100812e+07 1.119091e-01 4.921850e-02 1.766252e-01 1.089786e-01 1.151376e-01 1.529703e+00 1.133738e+02 7.943038
3.437966e-03 4.611820e-17 2.268374e-30 1.648205e+00 4.637470e+00 1.401550e-23 2.688210e+00 5.700740e+00 3.979810e+00 8.922237e-09 1.530591e+01 9.830597e+06 6.347829e-02 2.027642e-02 1.148149e+00 2.501114e+00 5.783305e+00 1.158075e+01 2.597576e+01 15.459534
3.744670e-03 7.975010e-17 6.227595e-30 1.652363e+00 4.636740e+00 1.882060e-23 8.928120e-01 2.517020e+00 3.637590e-01 5.980839e-09 6.227331e+00 2.580802e+06 5.955756e-02 1.623770e-02 1.995091e-01 2.083253e-01 2.731577e-01 6.080935e-01 1.925944e+01 18.263181
2.908239e-03 1.910240e-16 4.600629e-29 1.657798e+00 4.648590e+00 9.621310e-23 9.655590e-01 8.454450e-01 1.612960e+00 2.476386e-09 1.086228e+00 1.463992e+05 2.418161e-02 7.800695e-03 6.300592e-02 5.970210e-02 7.330462e-02 1.791397e-01 3.754165e+00 47.387793
1.848171e-03 2.944510e-17 1.720107e-30 1.659960e+00 4.648560e+00 5.778670e-23 1.137260e+00 5.660670e+00 2.485040e+00 1.401447e-08 4.028847e+01 2.255358e+07 1.336714e-01 5.969106e-02 2.306131e-01 1.758413e-01 1.965427e-01 6.983429e-01 1.626456e+02 8.282194
2.611446e-03 2.734990e-17 1.050272e-30 1.654653e+00 4.651420e+00 1.901080e-23 3.973840e-01 5.531550e-01 5.914550e+00 1.175753e-08 3.619808e+01 3.068502e+07 1.145562e-01 4.019650e-02 2.423791e+00 6.004695e+00 1.508013e+01 3.016378e+01 9.145321e+01 10.224017
3.079746e-03 2.412490e-16 6.929271e-29 1.871059e+00 4.801300e+00 1.052820e-22 2.227780e+00 2.308810e+00 1.957500e+00 2.320694e-09 7.522788e-01 8.172214e+04 8.701391e-03 6.134085e-03 5.492779e-02 5.589104e-02 7.070641e-02 1.595196e-01 9.518873e-01 61.164817
2.178811e-03 5.009060e-17 4.222449e-30 1.819925e+00 4.925910e+00 5.817630e-23 1.590960e+00 4.253930e+00 6.226190e+00 1.677996e-08 2.710358e+01 1.012686e+07 8.753641e-02 5.259404e-02 1.246473e-01 7.054668e-02 7.289092e-02 6.206051e-01 8.850926e+01 8.165974
3.623425e-03 7.693160e-17 5.989102e-30 1.935340e+00 4.282350e+00 1.413120e-23 2.201950e+00 3.127470e+00 1.267020e-01 1.104931e-08 1.187955e+01 5.013694e+06 3.158065e-02 2.775048e-02 2.685062e-01 2.511307e-01 3.093784e-01 7.287708e-01 1.683355e+01 11.849586
3.795980e-03 6.685000e-17 4.316685e-30 1.613555e+00 4.610110e+00 1.533740e-23 1.107450e+00 7.271830e-01 4.200430e+00 9.121330e-09 1.138204e+01 5.712910e+06 1.007599e-01 2.329697e-02 1.705991e-01 1.330181e-01 1.477839e-01 4.637838e-01 4.811752e+01 12.158563
4.193163e-03 1.549810e-16 2.100325e-29 1.612343e+00 4.610410e+00 2.636150e-23 1.253400e+00 2.503020e-01 1.012660e+00 5.914287e-09 3.146738e+00 7.509310e+05 6.403461e-02 1.421742e-02 7.896459e-02 4.587165e-02 4.871411e-02 2.474124e-01 1.831670e+01 19.205162
1.751505e-03 1.903120e-17 7.582149e-31 1.619428e+00 4.643030e+00 4.518600e-23 2.796680e+00 3.354470e+00 5.679590e+00 1.300958e-08 5.335250e+01 4.175696e+07 1.081224e-01 4.834694e-02 3.060443e+00 8.765931e+00 2.631002e+01 5.265634e+01 1.071197e+02 10.455495
5.135466e-03 3.940810e-16 1.108824e-28 1.608914e+00 4.624710e+00 3.657490e-23 9.794700e-01 5.720250e+00 5.199350e+00 2.528547e-09 5.342914e-01 6.133426e+04 2.580761e-02 4.958605e-03 6.446948e-02 6.115608e-02 7.440358e-02 1.804034e-01 2.630843e+00 43.934695
6.278245e-03 3.609720e-15 7.609922e-27 1.703588e+00 4.605730e+00 1.535030e-22 1.174930e+00 1.349360e+00 6.254480e+00 9.762549e-10 2.267580e-02 3.463355e+02 4.741108e-03 1.608704e-03 1.355177e-02 9.629493e-03 1.020437e-02 4.206768e-02 1.542413e-01 134.106281
3.808809e-03 6.670030e-17 4.282898e-30 1.731826e+00 4.641440e+00 1.267790e-23 1.154990e+00 4.389140e+00 5.027800e+00 1.200632e-08 1.491069e+01 7.515475e+06 8.213628e-02 3.140611e-02 1.926460e-01 1.435884e-01 1.550915e-01 5.622387e-01 4.913954e+01 9.653843
1.872399e-03 3.705940e-17 2.689490e-30 1.733172e+00 4.631060e+00 5.923340e-23 7.240650e-01 1.048580e+00 2.655150e+00 8.441139e-09 1.910174e+01 8.640279e+06 9.095603e-02 4.259603e-02 4.948618e-01 6.581016e-01 1.002361e+00 2.065477e+00 7.200254e+01 12.793813
2.464952e-03 3.702110e-17 2.038739e-30 1.718941e+00 4.617570e+00 2.592480e-23 2.172870e+00 1.302800e+00 2.395760e+00 1.756382e-08 3.761937e+01 2.155483e+07 1.098262e-01 5.408060e-02 3.714599e-01 3.441126e-01 4.161630e-01 1.077834e+00 1.163812e+02 7.870355
2.866695e-03 2.714820e-17 9.426969e-31 2.306437e+00 2.360180e+00 3.708060e-23 1.476460e+00 2.105880e+00 3.258210e+00 2.769824e-08 6.257269e+01 5.147215e+07 3.597050e-02 5.057532e-02 1.081442e-01 5.711377e-02 6.692113e-02 1.689003e+00 2.738342e+01 9.825727
1.695408e-03 6.374010e-18 8.786636e-32 2.272965e+00 2.397770e+00 4.242130e-23 3.949040e-01 4.750910e+00 5.023800e+00 2.922794e-08 2.932912e+02 6.472426e+08 8.656971e-02 1.159196e-01 3.058803e+00 7.624300e+00 1.907936e+01 3.814625e+01 1.323445e+02 9.084493
1.043496e-02 6.772420e-15 1.611641e-26 2.312296e+00 2.303590e+00 1.622430e-22 8.525790e-01 6.278560e+00 5.662870e+00 2.664698e-09 2.538235e-02 3.190353e+02 7.542453e-04 1.164631e-03 2.088072e-02 2.228424e-02 3.001397e-02 1.610511e-01 1.336022e-02 209.619310
4.326812e-03 1.631390e-16 2.255376e-29 2.116140e+00 2.142770e+00 6.158830e-23 2.559090e-01 5.065840e+00 3.632830e+00 3.656393e-09 1.476057e+00 3.214928e+05 4.220037e-03 3.235045e-03 5.987325e-01 2.325024e+00 9.305888e+00 1.862237e+01 2.337340e-01 103.433388
1.661051e-03 6.847580e-18 1.035053e-31 2.309472e+00 1.939400e+00 4.767950e-23 8.433640e-01 6.015660e+00 1.488590e+00 5.070440e-08 5.212917e+02 1.108120e+09 1.229887e-01 1.584515e-01 6.397407e-01 6.987340e-01 1.035799e+00 3.533989e+00 2.629378e+02 7.253360
4.048143e-03 1.171750e-16 1.243614e-29 2.353058e+00 2.135040e+00 5.495010e-23 1.836670e+00 4.774770e+00 2.769320e-01 1.207813e-08 6.532124e+00 1.781944e+06 9.163898e-03 9.642463e-03 3.730554e-02 2.192419e-02 2.416168e-02 7.000982e-01 1.276872e+00 34.966417
2.537602e-03 3.066840e-17 1.359034e-30 2.031511e+00 2.051060e+00 4.350950e-23 2.253580e+00 1.715830e+00 2.116990e+00 1.582479e-08 3.219700e+01 2.072539e+07 3.057072e-02 2.943956e-02 2.514570e-01 2.477769e-01 3.176323e-01 1.131219e+00 1.589793e+01 14.740944
1.782974e-03 1.788590e-17 6.578819e-31 2.035743e+00 2.063780e+00 8.103670e-23 1.343490e+00 1.111680e+00 3.298040e+00 2.480535e-08 9.144370e+01 7.554817e+07 8.429521e-02 8.290791e-02 1.519224e-01 8.889172e-02 1.069655e-01 1.355024e+00 1.230405e+02 8.486317
2.183613e-03 3.626440e-17 2.208293e-30 1.699944e+00 2.062990e+00 7.841820e-23 1.644340e+00 5.445180e+00 5.946080e+00 1.591323e-08 2.755479e+01 1.310141e+07 9.577713e-02 3.702556e-02 9.112564e-02 5.328241e-02 5.595860e-02 9.328616e-01 6.913858e+01 11.292836
3.962376e-03 1.886640e-16 3.293774e-29 1.597912e+00 3.649250e+00 2.132620e-23 2.456980e+00 9.925220e-01 3.317120e-01 3.051762e-09 1.387230e+00 2.654084e+05 3.536527e-02 1.195026e-02 2.711049e-01 3.845604e-01 6.167501e-01 1.242838e+00 8.577998e+00 26.259914
3.768280e-03 1.144160e-16 1.273802e-29 1.365716e+00 4.965130e+00 2.243560e-23 8.416150e-01 1.982920e+00 2.481110e+00 6.982361e-09 4.733522e+00 1.325311e+06 2.526480e-02 1.354791e-02 1.894149e-01 2.044456e-01 2.732041e-01 6.229631e-01 6.869393e+00 22.573828
4.298253e-03 1.549700e-16 2.048683e-29 1.335905e+00 5.024170e+00 2.024140e-23 2.187520e+00 1.344050e+00 2.371090e+00 6.501412e-09 3.146026e+00 7.212551e+05 2.827818e-02 1.396334e-02 1.450815e-01 1.356368e-01 1.667186e-01 4.433296e-01 6.645220e+00 22.053104
3.439355e-03 3.632930e-17 1.407046e-30 1.419452e+00 4.986990e+00 9.653290e-24 2.632490e+00 4.723680e+00 1.219290e+00 1.228200e-08 2.541127e+01 1.982929e+07 9.251377e-02 3.296569e-02 1.380138e+00 2.626982e+00 5.334210e+00 1.068563e+01 5.526533e+01 10.549024
3.536442e-03 9.312340e-17 8.991301e-30 1.364496e+00 5.074020e+00 2.031250e-23 2.436330e+00 5.601580e+00 5.115500e+00 6.717180e-09 5.360004e+00 1.669279e+06 3.997864e-02 1.743634e-02 3.220674e-01 4.413834e-01 6.838026e-01 1.392701e+00 1.180054e+01 20.907649
6.177780e-03 7.789930e-16 3.601688e-28 1.780393e+00 4.667000e+00 3.847430e-23 1.554410e+00 5.821050e-01 4.846930e+00 5.655694e-09 5.813340e-01 4.011954e+04 1.675516e-02 7.364847e-03 3.933922e-02 1.997076e-02 1.966745e-02 2.140487e-01 2.489282e+00 25.633666
3.167369e-03 2.989310e-17 1.034462e-30 1.672751e+00 4.668160e+00 1.145030e-23 3.453690e-01 2.168490e+00 1.167600e+00 1.054538e-08 2.935635e+01 2.747031e+07 1.013419e-01 3.192269e-02 3.010892e+00 8.637252e+00 2.539428e+01 5.076286e+01 6.290007e+01 10.926889
5.587796e-03 3.921740e-16 1.009226e-28 1.665406e+00 4.663390e+00 2.744270e-23 1.299630e+00 2.777300e+00 3.796690e+00 4.700333e-09 9.888510e-01 1.235389e+05 3.165851e-02 8.363432e-03 5.609918e-02 3.567001e-02 3.687691e-02 1.941943e-01 5.404213e+00 24.035210
3.018602e-03 1.158700e-16 1.630826e-29 1.675852e+00 4.655970e+00 5.092980e-23 2.713330e+00 8.915910e-01 5.751210e+00 3.426550e-09 2.326266e+00 5.205486e+05 2.310263e-02 8.675599e-03 4.982949e-01 1.151983e+00 2.776910e+00 5.547168e+00 3.999240e+00 40.427214
2.564924e-03 2.575800e-17 9.484649e-31 1.674055e+00 4.656440e+00 1.846590e-23 2.508130e+00 5.571740e+00 4.235280e-01 1.657104e-08 5.059066e+01 4.326341e+07 1.197381e-01 4.947430e-02 1.017721e+00 1.553110e+00 2.660993e+00 5.370277e+00 1.179561e+02 8.253416
3.223142e-03 6.551920e-17 4.883478e-30 1.664243e+00 4.652450e+00 2.375080e-23 2.083540e+00 5.607560e+00 2.014370e+00 9.867112e-09 1.197191e+01 5.065906e+06 6.687050e-02 2.280203e-02 1.596892e-01 1.387136e-01 1.588328e-01 4.667350e-01 3.032978e+01 14.179499
2.114383e-03 3.865840e-17 2.591645e-30 1.662732e+00 4.660280e+00 4.975310e-23 2.097610e+00 3.824870e+00 5.733930e+00 1.387824e-08 2.825316e+01 1.319796e+07 1.100947e-01 4.491561e-02 2.366103e-01 2.036820e-01 2.358467e-01 6.668976e-01 9.818763e+01 10.055460
2.585272e-03 2.247650e-17 7.165104e-31 1.658779e+00 4.663220e+00 1.568170e-23 2.610040e+00 4.711170e+00 6.224590e+00 1.787993e-08 6.256763e+01 6.167397e+07 1.330231e-01 5.303360e-02 1.671809e+00 3.055563e+00 6.026336e+00 1.207126e+01 1.416479e+02 7.604302
4.049782e-03 1.010030e-16 9.236520e-30 2.380001e+00 3.722230e+00 1.013210e-23 7.661340e-01 2.798280e+00 5.517590e-01 1.182579e-08 7.834499e+00 2.707977e+06 2.443139e-02 4.420252e-02 4.805640e-01 5.893618e-01 8.697486e-01 1.939962e+00 1.194499e+01 11.569381
2.258037e-03 1.822180e-17 5.391665e-31 1.636801e+00 4.604530e+00 2.857210e-23 8.848690e-01 4.609710e+00 2.132870e+00 1.437346e-08 6.625276e+01 7.324624e+07 1.511793e-01 5.760602e-02 5.050125e-01 5.092767e-01 6.533397e-01 1.449323e+00 1.749476e+02 7.745201
5.462832e-03 4.351000e-16 1.270667e-28 1.679377e+00 4.616380e+00 4.923180e-23 2.050890e+00 3.288010e+00 4.632050e+00 2.901016e-09 5.310088e-01 5.783497e+04 1.364123e-02 4.089558e-03 4.163265e-02 3.105703e-02 3.565343e-02 1.262478e-01 1.130273e+00 51.852731
3.440502e-03 1.592320e-16 2.702155e-29 1.720383e+00 4.553590e+00 7.016300e-23 3.780510e-01 2.695430e+00 2.949240e+00 1.409661e-09 7.477551e-01 1.443690e+05 1.166199e-02 4.183989e-03 3.326675e-01 8.722277e-01 2.392529e+00 4.787533e+00 9.119605e-01 81.331834
3.647388e-03 7.552970e-17 5.734888e-30 1.582161e+00 4.616080e+00 2.695280e-23 1.421410e+00 4.186320e+00 3.424620e+00 7.542020e-09 8.343832e+00 3.537204e+06 6.661696e-02 1.981561e-02 7.503468e-02 4.331607e-02 4.402076e-02 2.855633e-01 2.679324e+01 14.645721
3.204303e-03 6.439560e-17 4.745154e-30 1.613713e+00 4.540660e+00 3.313200e-23 2.604560e+00 4.059790e+00 4.569220e+00 4.441146e-09 5.560426e+00 2.403659e+06 3.659803e-02 1.116488e-02 4.156294e-01 7.624301e-01 1.489810e+00 2.983651e+00 8.376131e+00 29.559937
2.776610e-03 4.083730e-17 2.202270e-30 1.595181e+00 4.553430e+00 3.206560e-23 1.473720e+00 2.351640e+00 2.567670e+00 1.261452e-08 2.597098e+01 1.561098e+07 1.490035e-01 4.475675e-02 1.283627e-01 6.900069e-02 6.939007e-02 4.708669e-01 1.326212e+02 8.169171
3.137392e-03 8.272970e-17 7.998812e-30 1.655094e+00 4.654330e+00 3.473440e-23 1.405130e+00 4.175970e+00 1.506690e+00 8.241328e-09 8.283708e+00 2.758897e+06 6.777080e-02 2.225942e-02 8.159657e-02 4.994494e-02 5.092489e-02 3.174922e-01 3.098600e+01 13.775677
2.307270e-03 2.941380e-17 1.374913e-30 1.645164e+00 4.663270e+00 3.092010e-23 2.506690e+00 6.274060e-01 7.351200e-02 1.411106e-08 3.794668e+01 2.540677e+07 1.018340e-01 3.944921e-02 7.899384e-01 1.205415e+00 2.027739e+00 4.062112e+00 8.115834e+01 10.703545
1.845005e-03 3.426940e-17 2.333925e-30 1.655391e+00 4.654980e+00 7.102930e-23 2.789100e+00 2.572170e+00 2.596010e+00 7.912990e-09 1.818534e+01 8.340489e+06 5.912198e-02 2.724778e-02 1.668773e+00 4.694801e+00 1.374899e+01 2.748132e+01 3.258930e+01 18.257721
2.789570e-03 7.309340e-17 7.022481e-30 1.654510e+00 4.662970e+00 4.389870e-23 2.553670e+00 5.833740e+00 5.655730e+00 5.643269e-09 6.100620e+00 1.992858e+06 3.929333e-02 1.448580e-02 3.898199e-01 6.460407e-01 1.169363e+00 2.344954e+00 1.146116e+01 25.654388
5.261271e-03 3.809220e-16 1.011237e-28 1.647478e+00 4.657010e+00 3.391250e-23 1.881910e+00 6.176050e+00 2.259140e+00 4.693811e-09 9.815796e-01 1.171416e+05 2.630094e-02 7.422526e-03 5.050678e-02 3.062345e-02 3.187256e-02 1.837316e-01 3.980583e+00 29.135857
2.608530e-03 3.109490e-17 1.359108e-30 1.638886e+00 4.657410e+00 2.288180e-23 4.003560e-01 6.179680e+00 2.517630e+00 9.416240e-09 2.529614e+01 1.880603e+07 9.720863e-02 3.253583e-02 1.967977e+00 4.843053e+00 1.220053e+01 2.440288e+01 6.364884e+01 12.272923
2.210247e-03 3.833590e-17 2.438047e-30 1.644256e+00 4.657780e+00 4.602930e-23 2.973770e+00 1.414000e+00 3.498000e+00 8.249967e-09 1.699294e+01 8.363392e+06 6.156433e-02 2.464247e-02 8.057401e+00 4.787145e+01 2.867913e+02 5.735945e+02 3.069747e+01 17.613291
3.377876e-03 6.936540e-17 5.222922e-30 1.637700e+00 4.661630e+00 2.336000e-23 7.321280e-01 2.395080e+00 3.439440e+00 5.468535e-09 6.543842e+00 2.807813e+06 5.461154e-02 1.502474e-02 2.857532e-01 3.770408e-01 5.609098e-01 1.135971e+00 1.649441e+01 21.234672
3.021074e-03 7.468520e-17 6.769853e-30 2.001626e+00 4.368020e+00 2.075800e-23 2.155350e+00 1.017480e+00 1.866460e+00 1.237815e-08 1.355525e+01 4.854609e+06 3.630934e-02 3.582929e-02 2.522711e-01 2.293137e-01 2.746562e-01 7.173239e-01 2.407489e+01 10.740464
4.033440e-03 1.403570e-16 1.790870e-29 1.975597e+00 4.327150e+00 1.748420e-23 1.474080e+00 4.198590e+00 1.054690e+00 1.036743e-08 6.175882e+00 1.600007e+06 3.406275e-02 2.953911e-02 1.008823e-01 5.506851e-02 5.731092e-02 4.106718e-01 1.758506e+01 10.442594
1.173445e-02 1.237550e-14 4.785576e-26 1.547815e+00 4.704670e+00 6.272520e-23 2.502510e+00 1.918730e+00 3.774700e-02 1.487771e-09 9.965214e-03 8.043510e+01 1.188638e-02 1.467262e-03 9.547058e-02 1.407655e-01 2.384953e-01 4.775654e-01 3.551458e-01 90.529498
2.861413e-03 5.940120e-17 4.521488e-30 1.556372e+00 4.706780e+00 2.102020e-23 2.142200e+00 5.969240e+00 1.929700e+00 1.360255e-08 1.806679e+01 7.394562e+06 1.171490e-01 3.715403e-02 2.884146e-01 2.594818e-01 3.050259e-01 7.342284e-01 8.972381e+01 9.487439
5.244426e-03 3.399620e-16 8.080425e-29 1.528728e+00 4.664590e+00 2.067950e-23 2.075240e+00 2.566700e+00 1.107250e+00 5.081823e-09 1.203843e+00 1.595233e+05 4.803859e-02 9.250531e-03 9.801458e-02 8.322832e-02 9.624584e-02 2.603649e-01 9.111915e+00 22.851761
2.280717e-03 1.849920e-17 5.501813e-31 1.649904e+00 4.659000e+00 1.974440e-23 2.737780e+00 4.093130e+00 5.861430e+00 1.805072e-08 7.678914e+01 8.099804e+07 1.408536e-01 5.781517e-02 3.065314e+00 7.533196e+00 1.918315e+01 3.836588e+01 1.641287e+02 7.490877
