-1.02819 -9.60341 1.29014
-1.85838 2.06495 2.54427
-0.0966212 -12.5171 -0.287715
-1.50322 -8.35429 1.27235
-0.577217 -8.44936 0.865482
-0.463382 -7.72164 0.949191
-0.618096 -8.48949 0.764461
4.76141 -11.1797 -6.29843
-0.449532 -8.27069 0.683568
0.897267 -4.73772 -1.25644
-2.2458 -0.126814 1.97591
-0.107358 -6.93969 -0.603877
-0.409141 -8.2706 0.959624
-0.391747 -8.24998 0.691531
-1.13683 -9.2293 2.0621
-2.65295 -12.1109 4.28668
-0.685735 -8.16491 0.83079
-0.72452 -8.10918 0.756688
-0.408681 -1.63778 0.19868
0.0112429 -1.3225 0.0937043
0.0321702 -6.2697 0.308371
-0.464375 -8.46103 0.933491
-0.49733 -7.69638 0.744435
-1.23048 -9.06817 2.8595
0.149126 -11.7777 -0.636396
-0.57171 -8.18692 0.978564
4.86736 -4.80081 -9.47476
2.73247 -5.66878 -2.97122
-0.506687 -8.6088 0.925698
-0.802278 -9.91755 1.16853
-0.257619 -5.91867 0.992776
-1.40768 -3.01952 2.39632
-2.07717 -2.33227 2.10205
-0.771315 -6.63505 -1.56488
0.408996 -7.15489 -0.770865
-1.4919 -2.59373 1.39203
-1.01655 -6.33788 1.99259
-0.484166 -7.77535 1.18014
3.33457 -0.595344 -3.53752
1.34662 -0.772409 -0.076106
-2.94726 5.19058 4.27196
1.06962 -6.9015 -1.92539
2.29462 -10.3974 -3.65286
3.26507 -10.2284 -3.80774
-0.633969 -8.32574 1.3816
-2.67028 -7.66835 0.590328
2.63425 1.76975 -4.90096
-0.710698 -4.95253 1.35472
0.636899 -5.08462 -0.0896289
0.00735845 -7.65692 0.00182235
-1.05334 -7.86717 1.64372
-0.349362 -7.67484 -0.186221
-1.02759 -9.7769 0.588156
3.21886 0.0836287 -5.21334
-0.964601 -9.00012 1.5119
0.392272 -7.17456 0.168447
-3.14432 -8.26253 5.27047
-1.37732 -8.68095 1.87716
0.384685 -3.90192 -4.05594
-0.264456 -6.92519 0.775385
-0.615648 -9.32168 1.57272
-2.21172 -6.78642 1.0777
-0.435412 -7.34896 -0.109891
-2.74023 -5.48497 2.17705
0.0764565 -4.48618 -1.74797
1.2141 -10.1932 -1.7378
0.426672 -3.68183 -0.220703
1.92431 -9.39297 -2.06509
-3.70431 -10.1392 7.6146
-1.32109 -6.52252 0.95424
0.381434 -8.71872 0.144018
-3.21366 -7.79107 4.69697
0.707371 1.57947 -1.60129
-11.3953 -8.19448 4.35804
4.52885 4.21598 -7.96215
0.546169 -0.41738 -0.248452
0.0787235 -0.694314 0.0768239
-0.999472 -2.79706 3.26587
-2.15907 -6.19869 4.00573
-0.135404 -4.39357 -0.52385
0.250359 -7.20562 -0.353861
-0.75428 -9.44645 0.95827
3.7429 -12.026 -4.76125
-0.402631 -9.95353 1.30381
2.57954 -6.10679 -2.47815
2.57728 -6.00787 -2.08424
0.376018 -8.09784 -0.415663
-1.22171 -6.79329 1.72736
-4.39809 -8.94661 5.08891
0.0672644 -6.01032 0.481079
2.39365 -14.8191 -2.78593
