0.0029417541279633 1.0649669309e-16 -0.207506 4.592962 6.920865e-23 0.373983 4.332579 1.440530
0.0022796693920447 3.4588514017e-17 -0.232527 4.608606 2.763398e-23 2.683728 0.189543 2.738965
0.0030377956751809 1.0043298016e-16 -0.246519 4.572474 6.068455e-23 0.599889 5.327267 4.158456
0.0030005692917801 6.1688207095e-19 -0.241194 4.555595 1.538860e-23 0.831597 1.650343 5.905454
0.0023266075703925 3.7277382647e-17 -0.190649 4.571686 2.754889e-23 2.978484 4.944011 2.982846
0.0035065983228143 1.9707431246e-17 -0.216495 4.539764 1.621661e-23 0.846083 2.129681 0.272149
0.0031666839062946 8.3554655678e-17 -0.175140 4.519940 3.977510e-23 1.567011 5.606114 0.396140
0.0030681911954899 5.9971997787e-17 -0.166190 4.529584 3.043543e-23 1.311489 2.311043 1.065244
0.0028719429245581 5.9792273238e-17 -0.189217 4.584956 3.405074e-23 2.195510 0.927446 5.320917
0.0046167300443721 2.0867270913e-16 -0.159636 4.649496 2.562306e-23 1.087285 3.345286 0.875743
0.0030998089218882 4.8211011436e-17 -0.125464 4.640040 1.563208e-23 3.096717 0.679949 2.461969
0.0033949417597047 1.5459747267e-16 -0.138171 4.643006 4.627458e-23 2.910967 1.139622 5.969820
0.0038418649016391 1.2571100546e-16 1.012764 1.433047 5.967346e-23 0.138849 5.330883 4.569675
0.0025788734427951 2.2756926286e-17 0.832815 1.087307 4.975482e-23 1.511891 1.307808 1.596526
0.0013741021074012 1.7318869802e-17 0.942938 0.963923 6.614781e-23 2.705685 5.348753 4.751869
0.0026025058032257 1.2021836630e-17 0.993877 0.855886 3.225135e-23 0.303168 4.168918 0.915334
0.0035758682340374 1.2705831499e-16 0.933270 0.955471 5.601263e-23 0.637605 1.890400 3.501788
0.0054848376231572 4.2716226321e-16 1.029443 1.133462 3.943576e-23 0.495201 3.645680 0.260555
0.0032227906234872 7.1948671454e-17 -0.119836 4.653501 2.706063e-23 1.452130 1.058933 6.105609
0.0020007961678871 5.0063548732e-17 -0.148700 4.663589 2.942522e-23 0.623530 0.495687 5.320705
0.0039976376948003 2.8425676437e-16 -0.120674 4.660378 5.646970e-23 2.453506 3.410998 2.499158
0.0020829693321553 3.7695561743e-17 -0.133674 4.673796 4.550075e-23 1.986372 3.548804 1.581582
0.0040206355112170 1.2265612683e-16 -0.123006 4.666946 2.309169e-23 2.287207 2.355388 0.938078
0.0030619058789581 5.7445094022e-17 -0.123063 4.654485 1.273353e-23 2.496298 3.085175 5.866560
0.0026222549101104 6.8861232310e-17 -0.189787 4.628139 2.721707e-23 1.877894 5.921029 0.656447
0.0034981846710835 8.0314568090e-17 -0.149690 4.628945 1.770591e-23 2.404096 5.743927 3.562922
0.0030979872656868 1.1739396523e-16 -0.162747 4.632779 4.140394e-23 2.057636 2.221288 0.058078
0.0026612823436471 1.8396029633e-17 -0.115550 4.640508 2.285485e-23 2.216579 4.694640 4.276646
0.0024746236141026 1.2788997591e-16 -0.142276 1.839959 1.119537e-22 0.508637 5.502419 4.794278
0.0026650440396832 4.6632097771e-17 -0.033857 1.753650 3.306976e-23 1.853273 1.525536 2.376482
0.0034379650015813 7.4372677655e-17 -0.051249 4.638156 1.331431e-23 2.755887 5.674106 3.975808
0.0037446694707803 9.4846903590e-17 -0.063620 4.635537 2.008320e-23 0.929601 2.510688 0.447113
0.0029082384887443 1.9439633073e-16 -0.078714 4.649170 9.523914e-23 0.945592 0.875694 1.567743
0.0018481699651248 5.0495357982e-17 -0.055479 4.640291 5.382008e-23 1.036202 5.699887 2.525216
0.0026114451539481 4.5452093098e-17 -0.109254 4.654176 1.921682e-23 0.303308 0.571400 5.907665
0.0030797459946471 2.4549151610e-16 -0.301215 4.799105 1.068783e-22 2.217436 2.319484 1.997292
0.0021788099290609 7.4096612622e-17 -0.259550 4.920729 5.545801e-23 1.560930 4.220268 6.235587
0.0036234256409181 4.8359838205e-17 -0.365837 4.295739 1.346214e-23 2.273971 3.147912 0.046628
0.0037959799918381 6.9856807937e-17 -0.042662 4.608960 1.654503e-23 1.133950 0.798277 4.105220
0.0041931639930909 1.4354652994e-16 -0.037942 4.612441 2.534531e-23 1.248921 0.233319 0.988598
0.0017515043049953 5.4183222157e-17 -0.080849 4.633786 4.724381e-23 2.750080 3.311465 5.714982
0.0051354661658834 3.9903299241e-16 -0.041925 4.625942 3.725888e-23 0.985277 5.742808 5.150224
0.0062782447989697 3.6081800585e-15 -0.134768 4.605144 1.540509e-22 1.179352 1.347194 6.265956
0.0038088103992972 4.7434154171e-17 -0.187195 4.637591 1.186902e-23 1.067898 4.367862 4.987079
0.0018723975938885 6.5041628451e-17 -0.177592 4.631216 6.362883e-23 0.768485 1.030688 2.740204
0.0024649514512117 6.2427187562e-17 -0.104086 4.620569 2.408953e-23 2.205678 1.240477 2.314240
0.0028666952284521 2.4298016644e-18 -0.734080 2.362314 3.533387e-23 1.482967 2.082618 3.271487
