2.25848 0.00390755 0.625129 2.34673 4.3958 2.15606e-22 2.12533 3.45236 1.9479 -6.69529 -0.391578 -2.92046 -2.68549 -1.85675 0.0120342 0.0142494 0.0395894 
2.24804 0.00704439 10.0496 1.6509 4.66717 9.16418e-23 0.112306 1.75986 1.14602 -7.00701 -1.64767 -2.31518 -2.98506 0.259955 16.1779 143.553 287.106 
2.246 0.00541506 5.4615 1.46364 4.76949 1.2362e-22 0.761733 4.4687 3.63991 -6.80796 -1.31128 -2.41285 -2.88389 -1.50429 0.0388203 0.0552279 0.113624 
2.24381 0.00532748 5.33369 1.68222 4.67422 1.31042e-22 2.32703 0.101157 2.43102 -6.79497 -1.29709 -2.40025 -2.88366 -1.57242 0.0297976 0.0414042 0.0892984 
2.21826 0.00725951 6.86834 2.29156 3.198 1.55338e-22 2.092 0.567143 4.00292 -6.98281 -1.56906 -3.18191 -2.87568 -1.85042 0.0116673 0.0135685 0.0575318 
2.21504 0.00543018 4.40358 1.71311 4.63377 9.29193e-23 0.455777 4.63657 1.48321 -6.86053 -1.25638 -2.35874 -2.8462 -0.94885 0.241648 0.542185 1.08505 
2.21464 0.00888925 52.6383 2.19198 2.08721 2.64482e-22 1.59028 0.661514 1.8521 -6.75846 -2.14221 -3.04089 -3.31427 -2.21051 0.00330397 0.00325089 0.0937932 
2.2128 0.00534979 1.606 2.25406 4.85575 8.63347e-23 0.185673 5.40931 0.516465 -6.82184 -0.782526 -2.85552 -2.7036 -0.12708 4.00938 21.5014 43.0006 
2.20266 0.00940195 33.0977 1.73758 4.64644 1.08901e-22 0.814893 4.41946 5.46988 -7.15018 -2.20373 -2.63937 -3.41473 -1.52499 0.0336446 0.047337 0.0983229 
2.20065 0.00363488 0.662459 1.19372 5.64195 1.92803e-22 0.967439 2.99566 1.4545 -6.70429 -0.512268 -2.72635 -2.65553 -1.72442 0.0171457 0.0206753 0.0551358 
2.19845 0.0033902 0.48889 1.61146 6.02105 1.83424e-22 2.32547 2.21685 0.294699 -6.76188 -0.429872 -2.23641 -2.67682 -1.51802 0.0349163 0.0472121 0.0975689 
2.19614 0.00702735 15.1892 1.68947 4.64267 1.37187e-22 2.19035 5.3433 0.507537 -6.84935 -1.68134 -2.43634 -2.91557 -1.70394 0.0188099 0.0228407 0.0582864 
2.19528 0.00374019 1.40555 1.60244 4.66482 1.70863e-22 2.20288 5.79984 0.020604 -6.64186 -0.71729 -2.16698 -2.73949 -1.69445 0.0198382 0.0247912 0.0579347 
2.18816 0.00502323 1.55474 1.5189 4.73707 8.25364e-23 2.83819 0.689411 0.436206 -6.80108 -0.796125 -2.13953 -2.84415 -0.555689 0.910664 3.0101 6.02077 
2.18745 0.00821001 27.6704 0.574638 0.591565 2.21852e-22 1.88138 1.22952 3.04365 -6.78997 -1.91335 -3.00541 -2.57207 -2.0113 0.00626941 0.00722584 0.0741595 
2.1707 0.00792917 8.47365 2.19435 4.27615 1.07299e-22 2.35691 4.7165 5.85098 -6.95889 -1.47445 -3.06691 -2.87446 -1.46835 0.0399589 0.0563887 0.119207 
2.17007 0.0041574 2.19553 2.30199 4.28392 1.26758e-22 2.43014 5.8726 6.23564 -6.68698 -0.899464 -2.864 -2.62357 -1.37714 0.0560197 0.0858217 0.177728 
2.16978 0.0105587 37.735 1.69289 4.65245 1.06555e-22 0.768745 5.68838 0.467433 -7.00448 -2.04081 -2.48442 -2.97868 -1.43437 0.0463381 0.0682508 0.145768 
2.16568 0.00199553 0.15425 2.38277 4.97854 5.93626e-22 2.64843 2.09082 4.16014 -6.39133 0.226437 -2.60229 -2.37386 -1.02977 0.185195 0.395422 0.789863 
2.16082 0.0115477 42.4185 1.3159 4.89956 1.43212e-22 1.04539 1.72755 1.92406 -6.94105 -2.01312 -2.8595 -2.94955 -1.7741 0.0129422 0.0151462 0.0653897 
2.15497 0.00415749 2.72863 1.90376 4.50708 9.53947e-23 2.85773 3.09659 4.93377 -6.61099 -0.923171 -2.57197 -2.68446 -0.479735 1.15798 4.11587 8.23345 
2.14766 0.00408315 0.585179 1.20946 2.57914 2.29944e-22 1.48779 2.32063 0.414808 -6.39672 -0.158524 -2.59657 -2.72947 -2.13168 0.00388817 0.00396673 0.0977449 
2.1432 0.00433069 0.615958 1.79694 4.86649 1.4458e-22 2.08949 3.08679 2.36675 -6.62068 -0.288579 -2.47008 -2.72551 -1.76213 0.0136574 0.0156511 0.0536239 
2.13702 0.00903226 17.8893 1.59161 4.7078 7.23078e-23 2.7048 4.46693 5.21893 -6.98214 -1.7838 -2.16687 -3.24873 -0.837048 0.32661 0.777531 1.55805 
2.13666 0.00700306 20.3409 1.81602 4.53445 2.15635e-22 1.56071 2.84549 1.65687 -6.8488 -1.79294 -2.6153 -2.86829 -2.12899 0.00397585 0.00395545 0.0372875 
2.13639 0.00506749 1.7393 1.56556 4.70082 7.71344e-23 0.388842 0.196514 4.84738 -6.74345 -0.770913 -2.07448 -2.77975 -0.735378 0.464292 1.24057 2.47971 
2.13299 0.00380243 0.464464 1.40451 5.3381 1.00849e-22 0.414096 1.26899 5.48359 -6.58555 -0.200904 -2.40486 -2.61442 -0.791073 0.385637 0.94613 1.89023 
2.13233 0.00428228 0.449834 1.34315 0.851907 8.45595e-23 2.72635 2.50126 0.338982 -6.46154 0.0046308 -2.24703 -2.68686 -0.780741 0.395492 0.976655 1.95484 
2.12812 0.00441286 2.52102 1.77371 4.58159 9.68443e-23 2.49983 5.52669 0.748575 -6.61835 -0.873065 -2.40179 -2.70631 -1.22113 0.0907604 0.151812 0.305965 
2.12745 0.00627824 14.2881 1.70359 4.60573 1.53503e-22 1.17493 1.34936 6.25448 -6.80828 -1.64444 -2.32412 -2.79352 -1.868 0.00962949 0.0102044 0.0420677 
2.11486 0.00629776 4.65572 0.763708 6.10651 9.85894e-23 0.754095 4.5001 6.18045 -6.7903 -1.18332 -3.01968 -2.68471 -1.36997 0.052956 0.0773202 0.163869 
2.10971 0.00464013 3.21581 1.53771 4.73561 7.41306e-23 2.892 3.20159 3.05283 -6.68522 -1.02996 -2.04208 -2.72157 -0.303476 1.97696 8.00363 16.008 
2.1088 0.00527188 7.38434 1.09259 5.11502 9.53918e-23 2.33046 0.581504 2.11642 -6.64129 -1.31755 -2.5891 -2.56315 -1.42258 0.0434558 0.0607355 0.133722 
2.10613 0.0110298 25.5115 2.16321 3.98478 1.30827e-22 1.13089 6.06998 5.5329 -7.08259 -1.94291 -3.01106 -2.8291 -1.80872 0.0115153 0.0126664 0.0468084 
2.10605 0.00952107 16.2042 1.55331 4.837 9.4899e-23 2.18814 6.03787 5.08003 -7.0357 -1.77849 -2.11414 -3.25658 -1.6021 0.0231449 0.0285283 0.066168 
2.10589 0.00915813 22.5588 1.66347 4.62328 9.30508e-23 2.25131 1.08076 1.97435 -6.96934 -1.86652 -2.38819 -3.2518 -1.54406 0.0297653 0.0389898 0.08454 
2.10539 0.00452932 2.80077 0.720678 0.667737 8.40039e-23 0.348515 2.05132 1.57414 -6.43369 -0.724465 -2.75747 -2.57942 -0.620824 0.680093 1.99076 3.98479 
2.09732 0.00506601 2.3857 2.50705 1.85272 1.96679e-22 1.52343 1.57333 5.50596 -6.28341 -0.531128 -2.74788 -2.54396 -2.09005 0.0040309 0.00459916 0.142276 
2.09664 0.00502807 2.60334 0.751561 0.786163 1.38098e-22 2.00098 4.74667 1.47884 -6.35013 -0.588841 -2.64875 -2.50835 -1.79566 0.0116375 0.0126265 0.105906 
2.09464 0.00520529 3.07642 1.96609 4.43045 8.8956e-23 0.800256 4.20295 3.90176 -6.71579 -0.971194 -2.56101 -2.64592 -1.39711 0.0476338 0.0669013 0.140322 
2.09135 0.00401948 1.12136 1.80733 4.52919 8.85403e-23 0.544979 6.21791 5.98859 -6.62106 -0.549174 -2.27336 -2.59079 -0.994348 0.180152 0.343462 0.688831 
2.08893 0.00315909 0.488744 0.943482 4.90189 1.36202e-22 0.266292 2.51963 4.36319 -6.41695 -0.11112 -2.61954 -2.48132 -0.366006 1.60681 6.12955 12.2643 
2.08724 0.00454003 3.08371 1.7452 4.65544 9.85769e-23 2.3394 1.3246 3.10031 -6.57825 -0.912961 -2.33043 -2.66425 -1.40562 0.0457842 0.0628543 0.134733 
2.08664 0.00709641 5.46332 1.79312 4.60459 6.58229e-23 0.396377 0.815686 6.23306 -6.82291 -1.19773 -2.50101 -2.82562 -0.692927 0.506714 1.31028 2.62018 
2.07929 0.00875421 21.6585 1.66037 4.63971 9.78591e-23 2.17643 4.76138 5.47361 -6.88454 -1.78324 -2.33332 -3.17145 -1.582 0.0229721 0.0275902 0.0717151 
2.07858 0.00356459 0.488522 1.87212 4.35988 9.30816e-23 2.9895 4.86361 4.62111 -6.47144 -0.094852 -2.4179 -2.57336 0.148785 9.23696 60.8317 121.662 
2.07764 0.0052138 1.17472 0.741644 1.1462 7.40568e-23 0.461769 3.73251 2.11983 -6.20301 -0.0841078 -2.62835 -2.61527 -0.848127 0.301986 0.680368 1.35987 
2.07732 0.00381719 0.46803 2.49564 4.13653 9.16999e-23 2.89541 4.78668 0.066541 -6.55218 -0.133859 -2.80177 -2.39875 -0.274379 2.14707 8.66207 17.3243 
2.07653 0.00694405 5.67663 1.57157 4.69425 6.45795e-23 2.77123 2.57104 4.33965 -6.81111 -1.22244 -2.01581 -2.85273 -0.634429 0.622003 1.73951 3.47936 
2.07597 0.00500975 1.12843 1.92526 1.32623 1.04986e-22 2.14825 1.56931 3.30543 -6.23002 -0.119463 -2.39387 -2.71799 -1.62293 0.0206002 0.0245112 0.145107 
2.0755 0.00560637 1.74289 0.931414 3.93464 1.16595e-22 2.00384 2.21941 0.453176 -6.75273 -0.707123 -2.78505 -2.59745 -1.78819 0.0121924 0.0133449 0.0384056 
2.07333 0.006946 17.3657 1.73478 4.63639 1.58614e-22 1.35206 2.28012 2.51821 -6.75774 -1.64141 -2.352 -2.76823 -1.97687 0.00638159 0.00645264 0.0480543 
2.0699 0.00522617 2.13335 1.15082 1.42824 1.13107e-22 1.0631 0.28576 0.731317 -6.37638 -0.528272 -2.57028 -2.69926 -1.7001 0.0154473 0.0179093 0.111701 
2.06952 0.00712771 8.7643 1.54656 4.6669 8.15865e-23 0.776041 3.59269 0.367997 -6.78111 -1.36219 -2.04935 -2.82056 -1.33892 0.0547162 0.0774447 0.15974 
2.068 0.0101918 25.911 1.91198 4.24907 9.74511e-23 0.991931 5.82073 4.38653 -6.99264 -1.87137 -2.78632 -2.87166 -1.61538 0.0224345 0.0272865 0.069505 
2.06147 0.00416519 1.38762 2.06069 4.37886 7.99795e-23 0.542458 3.62134 1.14315 -6.5839 -0.591637 -2.4662 -2.48453 -0.957147 0.197437 0.379716 0.75741 
2.05927 0.00431082 2.99437 1.53309 4.61151 1.23046e-22 1.08698 2.37359 1.58082 -6.59365 -0.920543 -2.02628 -2.63666 -1.72657 0.0153481 0.017294 0.0545582 
2.05921 0.00512314 2.67402 1.84643 4.63308 7.51774e-23 0.670627 2.48217 0.287963 -6.6584 -0.865649 -2.39017 -2.6363 -1.17968 0.0954235 0.155776 0.31456 
2.05729 0.00597632 13.4551 1.78902 4.58983 1.71442e-22 1.52415 2.87248 1.42569 -6.71379 -1.54818 -2.45456 -2.70828 -2.04656 0.00473425 0.00467884 0.0446127 
2.05716 0.00432557 1.84176 1.63274 4.67078 7.43838e-23 0.468812 1.24173 1.7184 -6.63902 -0.752289 -2.00932 -2.62577 -0.826263 0.312911 0.688884 1.38001 
2.05616 0.00681974 4.60399 1.83522 4.56986 7.25457e-23 2.50185 2.29426 4.5032 -6.72653 -1.05321 -2.581 -2.80753 -1.146 0.107899 0.179922 0.360137 
2.05321 0.00406649 1.13605 1.50158 4.84476 8.01491e-23 2.60949 3.31013 0.318626 -6.56483 -0.523655 -2.00168 -2.61951 -0.940415 0.207498 0.411572 0.8249 
2.05136 0.00570219 6.71828 1.65314 4.65809 1.12947e-22 1.16451 5.51046 3.9461 -6.72714 -1.28196 -2.07667 -2.72114 -1.79683 0.0119529 0.012971 0.0487399 
2.05025 0.00392707 2.50814 1.75453 4.66058 1.31791e-22 2.11505 0.587898 5.91415 -6.46661 -0.776096 -2.23989 -2.57162 -1.64913 0.0191225 0.0221277 0.0655286 
2.04919 0.00300356 0.562985 1.30367 0.697639 1.32726e-22 2.86445 4.69152 4.31591 -6.29715 -0.0930621 -2.12449 -2.41636 -0.322125 1.70542 6.12521 12.2494 
2.04704 0.00637127 5.65593 1.87179 4.55335 8.42921e-23 0.829848 4.91251 2.07268 -6.73845 -1.17401 -2.51864 -2.71135 -1.37927 0.0454867 0.0623929 0.131338 
2.04512 0.00400749 0.863985 0.925017 5.06184 9.32768e-23 2.41122 5.2195 2.37875 -6.47917 -0.341072 -2.48484 -2.35723 -1.24562 0.0736915 0.112676 0.231587 
2.0376 0.0072499 10.5136 1.71321 4.51255 1.06313e-22 1.13515 5.95074 3.54555 -6.81616 -1.4575 -2.30225 -2.7926 -1.74512 0.0137561 0.0151522 0.0514511 
2.03274 0.00295415 0.118452 1.33352 3.49197 1.46946e-22 2.65868 3.16728 4.14798 -6.54036 0.380674 -2.12419 -2.35783 -0.814734 0.309568 0.659827 1.31916 
2.0316 0.00433718 2.31044 1.70167 4.70519 8.05644e-23 0.680279 2.81827 2.3734 -6.59132 -0.805894 -2.08276 -2.56862 -1.16384 0.0968881 0.152853 0.310011 
2.02912 0.00447853 2.94343 1.94237 4.47216 9.96255e-23 2.21247 0.567976 4.68102 -6.52908 -0.838814 -2.51839 -2.58436 -1.51797 0.0293852 0.0364902 0.0826356 
2.02175 0.00383243 1.17916 1.93107 4.58264 1.61637e-22 1.86625 0.956266 1.21698 -6.47238 -0.452946 -2.45055 -2.5561 -1.88691 0.00835937 0.00873635 0.0504461 
2.02123 0.0053816 2.27289 2.13556 4.39816 5.5642e-23 3.06475 5.68497 2.7126 -6.63032 -0.747759 -2.73853 -2.63744 0.796731 81.4593 907.012 1814.03 
2.02072 0.0124217 71.1557 0.945009 5.16495 7.49282e-23 2.56865 4.39426 3.10421 -6.81983 -2.07217 -2.82837 -2.59684 -0.960705 0.186509 0.342455 0.699492 
2.02057 0.00897465 23.9494 1.12968 5.16155 1.23334e-22 1.29806 4.27661 6.04753 -6.91962 -1.87124 -2.85591 -3.08151 -1.89677 0.00800448 0.00827533 0.0425481 
2.02048 0.00898366 15.1349 0.768463 4.81066 9.58607e-23 1.00689 4.85927 5.17138 -6.79116 -1.5176 -3.00026 -2.64939 -1.59991 0.0214349 0.0253562 0.0774636 
2.01964 0.00491555 2.26117 1.53783 4.77844 7.02177e-23 2.47711 6.24265 1.96739 -6.62236 -0.791998 -1.95716 -2.65284 -1.12591 0.106613 0.171046 0.34431 
2.01796 0.00354899 0.510922 0.518946 5.57255 1.08676e-22 0.620563 5.53676 3.77885 -6.45734 -0.152827 -2.75637 -2.22364 -1.08344 0.127753 0.220965 0.442353 
2.01778 0.00566847 3.23878 1.55344 4.76845 5.31289e-23 0.233109 1.50717 4.94327 -6.644 -0.899421 -1.97845 -2.70461 -0.152441 3.00239 12.8908 25.7815 
2.01524 0.00491029 4.30962 1.44579 4.75597 7.28968e-23 0.702613 5.56554 1.6578 -6.53183 -0.974775 -2.18856 -2.62456 -1.19822 0.0874959 0.135105 0.278048 
2.01484 0.0090292 16.5754 1.30179 4.86615 8.05208e-23 2.16768 4.03812 1.20718 -6.878 -1.65738 -2.62841 -3.07352 -1.53976 0.0274971 0.03283 0.0777696 
2.01468 0.0058312 5.21095 2.07924 4.32117 7.05648e-23 2.42426 0.763637 1.02749 -6.65722 -1.09581 -2.72521 -2.64631 -1.22717 0.0791223 0.119724 0.24113 
2.01466 0.00432681 0.645744 2.11614 2.14277 6.15883e-23 0.255909 5.06584 3.63283 -6.07312 0.169103 -2.37468 -2.49012 -0.222767 2.32502 9.30589 18.6224 
2.01267 0.0040392 2.20989 1.54987 4.72197 7.60027e-23 2.6035 2.45495 3.45106 -6.52585 -0.767186 -1.94314 -2.57668 -0.922291 0.218316 0.428413 0.858245 
2.01226 0.00358993 1.49962 1.23147 4.82975 9.09203e-23 2.58738 0.419057 3.88743 -6.42121 -0.5572 -2.21067 -2.38324 -0.931985 0.204099 0.38935 0.777132 
2.01202 0.010349 26.0255 1.775 4.57929 7.50417e-23 2.31884 5.63329 2.33612 -6.84313 -1.73643 -2.58734 -2.87898 -1.3775 0.0486693 0.0672686 0.147418 
2.00905 0.00576006 3.05778 1.79551 4.82278 6.49208e-23 2.45336 3.91724 5.23606 -6.59406 -0.830483 -2.41234 -2.69523 -1.17087 0.0948222 0.14906 0.298907 
2.00567 0.00405797 2.51215 1.77314 4.60065 9.85808e-23 2.25902 1.58572 1.88574 -6.44141 -0.73367 -2.24557 -2.54038 -1.42747 0.0377914 0.0489634 0.112808 
2.00558 0.00917757 11.2952 1.19931 4.72943 7.86114e-23 2.15921 3.81807 1.78511 -6.82314 -1.41926 -2.72978 -2.90108 -1.53473 0.0268794 0.0319783 0.0846973 
1.99733 0.00311015 0.418715 1.46448 4.66426 1.28984e-22 2.47917 0.782198 4.76091 -6.39471 -0.0263714 -1.95345 -2.44954 -1.10846 0.114245 0.184652 0.373082 
1.99687 0.00545502 3.48668 1.85609 4.54324 5.20922e-23 0.288712 4.96261 0.792676 -6.62449 -0.915938 -2.36737 -2.59927 -0.313548 1.66731 5.95691 11.9132 
1.99685 0.00665988 7.9324 1.84169 4.50345 5.79861e-23 2.70174 2.12275 1.99349 -6.65495 -1.22305 -2.52188 -2.72922 -0.718401 0.426757 0.985576 1.96797 
1.99662 0.00470625 1.8247 1.95494 4.58153 7.23265e-23 2.44052 3.97332 2.9348 -6.52145 -0.608124 -2.51673 -2.58441 -1.18612 0.0890165 0.139206 0.282101 
1.99658 0.012494 51.8399 1.31941 4.85482 5.54401e-23 2.94518 4.91164 1.60191 -6.80925 -1.93333 -2.56922 -2.74767 0.0384242 5.53451 28.8213 57.6376 
1.99581 0.00285198 0.254828 0.825973 4.45806 3.3048e-22 1.28285 5.37139 0.89641 -6.36265 0.20548 -2.53466 -2.33244 -1.87201 0.00853703 0.00956816 0.041023 
1.99135 0.00561655 3.57811 1.34808 4.87637 7.71238e-23 0.925692 0.867238 0.184644 -6.57708 -0.890614 -2.40526 -2.65945 -1.48188 0.0331972 0.041523 0.102538 
1.98761 0.00318261 1.36041 1.83241 4.59137 1.19222e-22 0.666871 1.97218 0.915473 -6.3953 -0.506528 -2.09574 -2.37331 -1.09034 0.115381 0.188934 0.378477 
1.98717 0.00241114 0.394806 1.83752 4.58807 2.39532e-22 2.64233 2.68435 3.62699 -6.16833 0.116743 -2.1335 -2.34276 -0.836502 0.287247 0.601974 1.20493 
1.98579 0.00754543 7.6265 1.68082 4.64882 5.18134e-23 0.4281 0.386971 2.05352 -6.76269 -1.25566 -2.17445 -2.77 -0.664688 0.495397 1.1965 2.39157 
1.98463 0.00486145 1.95344 1.91417 4.53106 5.5928e-23 0.37644 2.90316 2.98195 -6.56626 -0.655896 -2.36049 -2.51299 -0.537046 0.76193 2.07227 4.14827 
1.98414 0.00543685 2.51315 1.41793 4.80781 5.62107e-23 0.50327 1.72515 4.71984 -6.54662 -0.71603 -2.24642 -2.64222 -0.83009 0.284731 0.595404 1.18972 
1.98073 0.00591053 4.60134 1.61994 4.71752 9.19654e-23 2.0196 6.17421 4.58024 -6.61074 -1.00712 -2.03836 -2.68046 -1.67434 0.0154376 0.0169453 0.0649465 
1.97734 0.00326336 1.19888 1.69906 4.6547 9.46523e-23 0.376336 4.36892 3.87711 -6.42973 -0.474491 -1.96461 -2.42189 -0.539368 0.759541 2.07942 4.16178 
1.977 0.0056596 5.43676 0.93559 0.589133 1.37597e-22 1.67512 1.87655 3.77724 -6.38127 -0.840357 -2.57403 -2.56102 -1.94874 0.00562147 0.00578195 0.0926443 
1.97621 0.00380165 1.20957 2.00918 4.48587 8.9983e-23 0.817606 1.9764 1.25666 -6.44264 -0.429673 -2.31098 -2.38017 -1.29264 0.0573718 0.0787907 0.163288 
1.97273 0.00868944 9.81822 1.34067 4.59666 5.65057e-23 2.47245 4.50868 1.02484 -6.78751 -1.33745 -2.48906 -2.83976 -1.08414 0.117603 0.186394 0.376103 
1.97234 0.00589025 2.70313 2.20051 4.42268 6.88167e-23 2.32352 4.66345 1.73347 -6.62372 -0.779042 -2.75912 -2.60138 -1.32329 0.0533156 0.0735436 0.161199 
1.97233 0.00402846 0.450919 2.68709 4.58472 1.09664e-22 1.00958 1.12599 1.06616 -6.43397 0.0543998 -2.60119 -2.08665 -1.53455 0.0252127 0.0318889 0.0773009 
1.96613 0.00392418 0.685698 2.12425 4.62669 1.30199e-22 1.21558 4.57094 6.09538 -6.45089 -0.185757 -2.39 -2.35612 -1.74315 0.0118897 0.0128088 0.0625198 
1.96605 0.00369903 2.43196 1.8297 4.57219 1.1036e-22 2.1877 2.50253 2.03301 -6.3752 -0.690824 -2.25274 -2.4617 -1.49556 0.0314268 0.0384819 0.0933231 
1.96597 0.00693526 11.6252 1.90502 4.51197 5.91279e-23 2.57699 3.05985 3.35251 -6.64065 -1.35756 -2.57765 -2.68984 -0.930195 0.200352 0.373128 0.75344 
1.96581 0.00468176 2.77753 1.68544 4.64004 8.79637e-23 1.01332 6.24306 3.32858 -6.5705 -0.828886 -2.02387 -2.54255 -1.52654 0.0248272 0.0290275 0.0773883 
1.96488 0.0046182 3.30457 1.93918 4.5258 1.43591e-22 1.53518 5.90063 5.25445 -6.54204 -0.882107 -2.44815 -2.55765 -1.9584 0.00587349 0.00594252 0.0507853 
1.96238 0.00631203 2.62334 1.98496 4.27166 8.64718e-23 2.10447 3.04822 6.25218 -6.64899 -0.753246 -2.64827 -2.65641 -1.57519 0.0218371 0.0252856 0.0732642 
